price;qty;side;trade_time
40.015;1;buy;17:08:30.052
40.015;11;buy;17:08:30.054
40.015;4;buy;17:08:30.061
40.015;2;buy;17:08:30.077
40.015;1;buy;17:08:30.085
40.015;1;buy;17:08:30.089
40.015;2;buy;17:08:30.114
40.015;3;buy;17:08:30.120
40.015;2;buy;17:08:30.140
40.015;4;buy;17:08:30.143
40.015;6;buy;17:08:30.150
40.015;1;buy;17:08:30.170
40.02;1;buy;17:08:30.204
40.02;1;buy;17:08:30.211
40.02;1;buy;17:08:30.213
40.02;3;buy;17:08:30.215
40.02;1;buy;17:08:30.241
40.02;1;buy;17:08:30.250
40.02;1;buy;17:08:30.258
40.02;21;buy;17:08:30.272
40.02;4;buy;17:08:30.276
40.02;1;buy;17:08:30.301
40.02;62;buy;17:08:30.304
40.02;1;buy;17:08:30.306
40.02;1;buy;17:08:30.341
40.02;1;buy;17:08:30.345
40.02;2;buy;17:08:30.351
40.02;1;buy;17:08:30.361
40.02;4;buy;17:08:30.364
40.02;1;buy;17:08:30.373
40.02;1;buy;17:08:30.378
40.015;2;buy;17:08:30.382
40.015;2;buy;17:08:30.409
40.015;1;buy;17:08:30.421
40.015;3;buy;17:08:30.425
40.015;1;buy;17:08:30.434
40.015;1;buy;17:08:30.440
40.015;1;buy;17:08:30.456
40.015;2;buy;17:08:30.494
40.015;3;buy;17:08:30.498
40.015;1;buy;17:08:30.530
40.015;1;buy;17:08:30.552
40.015;3;buy;17:08:30.561
40.015;1;buy;17:08:30.565
40.015;15;buy;17:08:30.570
40.015;1;buy;17:08:30.572
40.02;1;buy;17:08:30.573
40.02;3;buy;17:08:30.589
40.02;1;buy;17:08:30.594
40.015;1;buy;17:08:30.601
40.015;1;buy;17:08:30.603
40.015;7;buy;17:08:30.618
40.015;3;buy;17:08:30.619
40.02;1;buy;17:08:30.635
40.02;1;buy;17:08:30.641
40.02;1;buy;17:08:30.710
40.02;5;buy;17:08:30.726
40.02;1;buy;17:08:30.730
40.02;3;buy;17:08:30.763
40.02;4;buy;17:08:30.793
40.02;1;buy;17:08:30.808
40.02;1;buy;17:08:30.811
40.02;1;buy;17:08:30.824
40.02;1;buy;17:08:30.828
40.02;1;buy;17:08:30.840
40.02;1;buy;17:08:30.892
40.02;1;buy;17:08:30.894
40.02;49;buy;17:08:30.896
40.025;15;buy;17:08:30.899
40.025;1;buy;17:08:30.900
40.025;2;buy;17:08:30.915
40.025;1;buy;17:08:30.919
40.025;1;buy;17:08:30.921
40.025;1;buy;17:08:30.927
40.025;1;buy;17:08:30.929
40.025;46;buy;17:08:30.938
40.025;1;buy;17:08:30.954
40.025;1;buy;17:08:30.967
40.025;3;buy;17:08:30.969
40.025;1;buy;17:08:30.976
40.025;1;buy;17:08:30.982
40.025;4;buy;17:08:30.999
40.025;1;buy;17:08:31.002
40.025;1;buy;17:08:31.018
40.025;1;buy;17:08:31.025
40.025;3;buy;17:08:31.026
40.025;3;buy;17:08:31.043
40.025;3;buy;17:08:31.050
40.02;4;buy;17:08:31.115
40.02;4;buy;17:08:31.117
40.02;1;buy;17:08:31.202
40.025;1;buy;17:08:31.210
40.025;1;buy;17:08:31.239
40.025;1;buy;17:08:31.241
40.025;180;buy;17:08:31.242
40.025;8;buy;17:08:31.245
40.025;1;buy;17:08:31.246
40.025;1;buy;17:08:31.267
40.025;1;buy;17:08:31.304
40.015;3;buy;17:08:31.402
40.015;2;buy;17:08:31.406
40.015;1;buy;17:08:31.411
40.015;1;buy;17:08:31.433
40.02;1;buy;17:08:31.444
40.02;2;buy;17:08:31.477
40.02;2;buy;17:08:31.492
40.02;56;buy;17:08:31.495
40.02;1;buy;17:08:31.515
40.02;2;buy;17:08:31.518
40.025;1;buy;17:08:31.561
40.025;1;buy;17:08:31.589
40.025;1;buy;17:08:31.594
40.025;1;buy;17:08:31.595
40.025;3;buy;17:08:31.597
40.025;1;buy;17:08:31.599
40.025;1;buy;17:08:31.631
40.025;1;buy;17:08:31.643
40.025;2;buy;17:08:31.655
40.025;1;buy;17:08:31.667
40.025;3;buy;17:08:31.676
40.025;3;buy;17:08:31.686
40.02;1;buy;17:08:31.707
40.025;4;buy;17:08:31.720
40.025;6;buy;17:08:31.732
40.025;1;buy;17:08:31.742
40.025;2;buy;17:08:31.764
40.025;11;buy;17:08:31.774
40.025;1;buy;17:08:31.781
40.025;1;buy;17:08:31.797
40.025;1;buy;17:08:31.805
40.025;1;buy;17:08:31.819
40.025;4;buy;17:08:31.837
40.025;1;buy;17:08:31.855
40.025;1;buy;17:08:31.878
40.025;1;buy;17:08:31.880
40.025;4;buy;17:08:31.895
40.025;2;buy;17:08:31.898
40.025;1;buy;17:08:31.904
40.025;1;buy;17:08:31.972
40.025;2;buy;17:08:31.973
40.025;2;buy;17:08:31.993
40.025;1;buy;17:08:32.002
40.025;1;buy;17:08:32.006
40.025;2;buy;17:08:32.020
40.025;2;buy;17:08:32.023
40.025;87;buy;17:08:32.043
40.025;6;buy;17:08:32.062
40.02;2;buy;17:08:32.093
40.025;1;buy;17:08:32.112
40.025;1;buy;17:08:32.118
40.025;1;buy;17:08:32.128
40.025;1;buy;17:08:32.138
40.025;3;buy;17:08:32.140
40.025;1;buy;17:08:32.149
40.025;6;buy;17:08:32.206
40.025;26;buy;17:08:32.261
40.025;2;buy;17:08:32.268
40.025;1;buy;17:08:32.285
40.025;1;buy;17:08:32.299
40.025;1;buy;17:08:32.301
40.025;1;buy;17:08:32.303
40.025;1;buy;17:08:32.364
40.025;1;buy;17:08:32.365
40.025;1;buy;17:08:32.398
40.025;1;buy;17:08:32.447
40.025;1;buy;17:08:32.469
40.025;4;buy;17:08:32.510
40.025;1;buy;17:08:32.526
40.025;3;buy;17:08:32.571
40.025;1;buy;17:08:32.592
40.025;2;buy;17:08:32.593
40.025;1;buy;17:08:32.621
40.025;1;buy;17:08:32.625
40.025;4;buy;17:08:32.629
40.025;4;buy;17:08:32.636
40.025;6;buy;17:08:32.651
40.025;3;buy;17:08:32.654
40.025;1;buy;17:08:32.673
40.025;1;buy;17:08:32.690
40.025;27;buy;17:08:32.729
40.025;1;buy;17:08:32.739
40.025;1;buy;17:08:32.756
40.025;1;buy;17:08:32.766
40.025;2;buy;17:08:32.785
40.025;1;buy;17:08:32.801
40.025;1;buy;17:08:32.820
40.025;5;buy;17:08:32.834
40.025;1;buy;17:08:32.846
40.025;1;buy;17:08:32.863
40.025;1;buy;17:08:33.004
40.025;2;buy;17:08:33.049
40.025;3;buy;17:08:33.103
40.025;2;buy;17:08:33.142
40.025;3;buy;17:08:33.208
40.025;1;buy;17:08:33.210
40.025;1;buy;17:08:33.259
40.025;2;buy;17:08:33.265
40.025;1;buy;17:08:33.293
40.025;1;buy;17:08:33.298
40.025;1;buy;17:08:33.321
40.025;1;buy;17:08:33.326
40.025;1;buy;17:08:33.335
40.025;5;buy;17:08:33.340
40.025;26;buy;17:08:33.377
40.025;4;buy;17:08:33.378
40.025;1;buy;17:08:33.394
40.025;7;buy;17:08:33.414
40.025;2;buy;17:08:33.423
40.025;1;buy;17:08:33.439
40.025;1;buy;17:08:33.461
40.025;2;buy;17:08:33.470
40.025;1;buy;17:08:33.475
40.025;1;buy;17:08:33.498
40.025;1;buy;17:08:33.509
40.025;2;buy;17:08:33.515
40.025;1;buy;17:08:33.525
40.025;1;buy;17:08:33.528
40.025;1;buy;17:08:33.589
40.025;1;buy;17:08:33.603
40.025;5;buy;17:08:33.616
40.025;10;buy;17:08:33.621
40.025;3;buy;17:08:33.629
40.025;1;buy;17:08:33.649
40.025;3;buy;17:08:33.673
40.025;5;buy;17:08:33.708
40.025;1;buy;17:08:33.783
40.025;1;buy;17:08:33.790
40.025;1;buy;17:08:33.794
40.025;2;buy;17:08:33.795
40.025;1;buy;17:08:33.803
40.025;1;buy;17:08:33.830
40.025;1;buy;17:08:33.862
40.025;2;buy;17:08:33.875
40.025;12;buy;17:08:33.879
40.025;18;buy;17:08:34.304
40.025;3;buy;17:08:34.321
40.025;1;buy;17:08:34.373
40.025;1;buy;17:08:34.396
40.02;1;buy;17:08:34.474
40.02;1;buy;17:08:34.492
40.02;3;buy;17:08:34.500
40.02;1;buy;17:08:34.504
40.02;2;buy;17:08:34.541
40.02;1;buy;17:08:34.548
40.02;1;buy;17:08:34.588
40.02;1;buy;17:08:34.611
40.02;1;buy;17:08:34.717
40.02;1;buy;17:08:34.787
40.02;1;buy;17:08:35.082
40.02;2;buy;17:08:35.205
40.02;1;buy;17:08:35.216
40.02;1;buy;17:08:35.239
40.02;2;buy;17:08:35.325
40.02;1;buy;17:08:36.319
40.02;1;buy;17:08:36.809
40.0;14;sell;17:08:37.408
40.015;27;buy;17:08:44.379
40.015;27;buy;17:08:55.383
40.015;7;buy;17:08:55.470
40.015;4;buy;17:08:55.570
40.015;35;buy;17:08:55.571
40.02;2;buy;17:08:55.871
40.02;96;buy;17:08:59.751
40.005;245;sell;17:09:00.520
40.01;387;buy;17:09:06.009
40.015;27;buy;17:09:06.387
40.015;4;buy;17:09:09.399
40.015;27;buy;17:09:17.391
40.015;3;sell;17:09:22.736
40.015;13;sell;17:09:23.648
40.015;28;sell;17:09:24.802
40.02;27;buy;17:09:28.400
40.025;1;buy;17:09:31.529
40.015;50;sell;17:09:35.473
40.025;440;buy;17:09:37.871
40.03;27;buy;17:09:39.388
40.03;223;buy;17:09:41.874
40.025;636;buy;17:09:43.736
40.03;130;buy;17:09:47.514
40.03;27;buy;17:09:50.386
40.025;1;sell;17:09:55.775
40.025;440;sell;17:09:59.135
40.025;10;sell;17:09:59.415
40.03;27;buy;17:10:01.384
40.03;2;buy;17:10:01.486
40.03;9;buy;17:10:01.538
40.03;1;buy;17:10:05.588
40.03;27;buy;17:10:12.386
40.03;1;buy;17:10:21.146
40.03;27;buy;17:10:23.388
40.025;1;sell;17:10:27.665
40.025;1;buy;17:10:32.471
40.025;27;buy;17:10:34.393
40.025;85;buy;17:10:41.304
40.025;42;buy;17:10:42.672
40.025;2;buy;17:10:43.034
40.025;26;buy;17:10:45.412
40.025;6;buy;17:10:46.845
40.02;128;sell;17:10:56.286
40.02;27;buy;17:10:56.451
40.025;20;buy;17:10:57.149
40.015;1;sell;17:10:59.458
40.015;3;buy;17:11:00.949
40.015;27;buy;17:11:07.401
40.01;1;sell;17:11:12.330
40.01;2;sell;17:11:13.024
40.01;57;sell;17:11:17.450
40.015;27;buy;17:11:18.412
40.015;3;buy;17:11:24.108
40.015;27;buy;17:11:29.405
40.015;100;sell;17:11:30.958
40.015;3;sell;17:11:33.741
40.025;1;buy;17:11:37.219
40.025;1000;buy;17:11:37.227
40.03;6;buy;17:11:40.124
40.03;27;buy;17:11:40.416
40.03;1280;buy;17:11:43.537
40.035;100;sell;17:11:47.679
40.04;1;buy;17:11:48.764
40.035;700;sell;17:11:51.309
40.04;27;buy;17:11:51.406
40.035;200;sell;17:11:51.560
40.035;200;sell;17:11:51.810
40.03;200;sell;17:11:52.061
40.03;200;sell;17:11:52.311
40.03;200;sell;17:11:52.772
40.035;27;buy;17:12:02.408
40.035;9;buy;17:12:09.232
40.035;27;buy;17:12:13.411
40.03;3;sell;17:12:13.468
40.035;17;buy;17:12:14.710
40.035;12;buy;17:12:18.207
40.03;23;sell;17:12:22.553
40.035;5;buy;17:12:23.625
40.035;27;buy;17:12:24.416
40.035;4;buy;17:12:31.353
40.035;27;buy;17:12:35.417
40.03;49;sell;17:12:43.576
40.03;699;sell;17:12:44.971
40.035;27;buy;17:12:46.437
40.03;401;sell;17:12:48.535
40.025;100;buy;17:12:48.651
40.025;4;buy;17:12:49.513
40.025;150;buy;17:12:50.168
40.025;27;buy;17:12:57.420
40.025;2;buy;17:12:59.196
40.025;1;buy;17:13:00.926
40.025;10;buy;17:13:02.392
40.025;10;buy;17:13:05.556
40.025;293;buy;17:13:05.963
40.03;26;buy;17:13:08.435
40.03;10;buy;17:13:13.912
40.03;2499;buy;17:13:18.341
40.04;10;buy;17:13:19.301
40.04;27;buy;17:13:19.438
40.035;36;buy;17:13:23.237
40.035;4;buy;17:13:24.297
40.035;1;buy;17:13:28.363
40.035;5;buy;17:13:29.658
40.035;27;buy;17:13:30.434
40.035;27;buy;17:13:41.438
40.025;11;sell;17:13:46.481
40.03;5;buy;17:13:46.606
40.03;27;buy;17:13:52.434
40.025;32;sell;17:14:01.860
40.03;27;buy;17:14:03.445
40.03;250;buy;17:14:05.601
40.03;27;buy;17:14:14.439
40.03;20;buy;17:14:19.241
40.025;100;sell;17:14:21.162
40.03;1;buy;17:14:24.808
40.03;27;buy;17:14:25.457
40.03;1;buy;17:14:26.377
40.03;5;buy;17:14:27.910
40.03;27;buy;17:14:36.440
40.03;1;buy;17:14:46.679
40.03;27;buy;17:14:47.452
40.03;100;sell;17:14:50.657
40.035;1;buy;17:14:57.187
40.035;1;buy;17:14:58.063
40.035;27;buy;17:14:58.454
40.035;8;buy;17:15:01.634
40.03;16;sell;17:15:07.129
40.035;1;buy;17:15:08.373
40.035;27;buy;17:15:09.462
40.035;26;buy;17:15:20.461
40.035;1;buy;17:15:25.313
40.03;1;sell;17:15:29.094
40.035;7;buy;17:15:30.371
40.035;27;buy;17:15:31.554
40.035;4;buy;17:15:37.002
40.035;27;buy;17:15:42.453
40.04;97;buy;17:15:46.083
40.035;1;sell;17:15:48.909
40.04;27;buy;17:15:53.497
40.045;586;buy;17:15:57.771
40.045;139;buy;17:15:58.961
40.045;113;buy;17:15:58.974
40.045;127;buy;17:15:59.219
40.05;115;buy;17:16:00.633
40.05;27;buy;17:16:04.470
40.05;1;buy;17:16:05.375
40.05;104;buy;17:16:08.088
40.045;5;sell;17:16:08.101
40.05;5;buy;17:16:10.165
40.05;95;buy;17:16:13.055
40.05;125;buy;17:16:13.281
40.05;200;buy;17:16:13.321
40.05;1;buy;17:16:14.631
40.05;10;buy;17:16:15.454
40.05;27;buy;17:16:15.461
40.05;142;buy;17:16:18.282
40.05;129;buy;17:16:18.540
40.05;125;buy;17:16:18.581
40.05;118;buy;17:16:18.794
40.05;250;buy;17:16:18.881
40.05;125;buy;17:16:18.981
40.05;36;buy;17:16:19.044
40.05;89;sell;17:16:19.045
40.05;103;buy;17:16:20.572
40.05;1;buy;17:16:24.029
40.05;94;buy;17:16:26.146
40.05;27;buy;17:16:26.476
40.055;449;buy;17:16:35.323
40.055;378;buy;17:16:35.382
40.06;449;buy;17:16:35.423
40.07;31;buy;17:16:35.582
40.085;18;buy;17:16:37.430
40.085;27;buy;17:16:37.476
40.085;1;buy;17:16:38.061
40.07;1;sell;17:16:42.254
40.085;373;buy;17:16:44.959
40.085;27;buy;17:16:48.479
40.09;13;buy;17:16:54.228
40.09;10;buy;17:16:54.559
40.09;85;buy;17:16:55.082
40.095;1;buy;17:16:55.407
40.095;4;buy;17:16:56.235
40.095;100;buy;17:16:58.384
40.095;27;buy;17:16:59.482
40.095;1;buy;17:17:08.798
40.085;294;sell;17:17:09.623
40.07;27;buy;17:17:10.480
40.055;42;buy;17:17:18.982
40.065;1;buy;17:17:20.216
40.085;27;buy;17:17:21.474
40.085;5;buy;17:17:23.370
40.085;5;buy;17:17:27.448
40.085;105;buy;17:17:32.189
40.085;26;buy;17:17:32.488
40.095;1;buy;17:17:35.792
40.1;50;buy;17:17:38.333
40.1;1;buy;17:17:42.694
40.1;5;buy;17:17:43.096
40.1;27;buy;17:17:43.484
40.095;100;sell;17:17:43.916
40.1;4;buy;17:17:46.238
40.1;67;buy;17:17:47.722
40.105;4;buy;17:17:53.403
40.11;40;buy;17:17:53.676
40.11;27;buy;17:17:54.482
40.1;1;sell;17:17:55.175
40.115;6;buy;17:17:55.340
40.11;10;buy;17:17:56.286
40.1;88;sell;17:17:58.755
40.11;3;buy;17:18:03.056
40.105;175;sell;17:18:03.082
40.105;27;buy;17:18:05.484
40.105;27;buy;17:18:16.485
40.105;1000;buy;17:18:22.603
40.11;3;buy;17:18:26.441
40.11;27;buy;17:18:27.495
40.11;3;buy;17:18:28.638
40.11;10;buy;17:18:30.975
40.11;3;buy;17:18:31.327
40.11;2;buy;17:18:32.024
40.11;3;buy;17:18:34.743
40.11;27;buy;17:18:38.494
40.11;3;buy;17:18:40.839
40.11;1;buy;17:18:45.804
40.11;3;buy;17:18:46.735
40.11;2344;buy;17:18:47.511
40.13;421;buy;17:18:48.054
40.13;2;sell;17:18:49.081
40.135;27;buy;17:18:49.498
40.13;77;sell;17:18:51.736
40.13;2;buy;17:18:51.946
40.13;10;buy;17:18:52.362
40.11;4;sell;17:18:53.895
40.13;5;buy;17:18:55.108
40.13;5;buy;17:18:55.313
40.13;5;buy;17:18:58.984
40.13;27;buy;17:19:00.501
40.11;50;sell;17:19:00.751
40.11;5;sell;17:19:01.619
40.115;5;buy;17:19:05.710
40.115;100;buy;17:19:09.915
40.115;27;buy;17:19:11.498
40.115;1;buy;17:19:17.378
40.11;5;sell;17:19:19.123
40.11;27;buy;17:19:22.502
40.105;8;sell;17:19:29.221
40.11;1;buy;17:19:29.857
40.11;50;buy;17:19:30.432
40.11;27;buy;17:19:33.508
40.11;21;buy;17:19:35.214
40.105;149;sell;17:19:35.423
40.1;3;sell;17:19:35.482
40.105;11;buy;17:19:35.955
40.105;11;buy;17:19:35.970
40.105;11;buy;17:19:35.972
40.105;45;buy;17:19:36.017
40.105;11;buy;17:19:36.041
40.105;22;buy;17:19:36.045
40.105;34;buy;17:19:36.052
40.105;55;buy;17:19:36.096
40.105;134;buy;17:19:36.106
40.115;16;buy;17:19:36.285
40.12;29;buy;17:19:36.309
40.12;55;buy;17:19:36.368
40.14;116;buy;17:19:36.621
40.14;11;buy;17:19:36.648
40.14;11;buy;17:19:36.656
40.14;11;buy;17:19:36.661
40.14;23;buy;17:19:36.675
40.14;11;buy;17:19:36.708
40.14;11;buy;17:19:36.716
40.14;11;buy;17:19:36.721
40.145;11;buy;17:19:36.732
40.145;11;buy;17:19:36.738
40.145;12;buy;17:19:36.757
40.145;11;buy;17:19:36.775
40.145;11;buy;17:19:36.800
40.145;33;buy;17:19:36.802
40.145;12;buy;17:19:36.807
40.145;105;buy;17:19:36.901
40.15;1;buy;17:19:36.926
40.145;164;sell;17:19:37.182
40.145;19;sell;17:19:37.436
40.145;10;sell;17:19:37.682
40.15;179;buy;17:19:37.685
40.155;148;buy;17:19:39.398
40.17;50;buy;17:19:39.544
40.175;134;buy;17:19:39.658
40.18;122;buy;17:19:39.919
40.17;8;sell;17:19:40.023
40.165;20;sell;17:19:40.082
40.17;111;sell;17:19:40.223
40.175;10;buy;17:19:40.294
40.165;109;sell;17:19:40.523
40.175;6;buy;17:19:40.591
40.16;99;sell;17:19:40.823
40.15;173;sell;17:19:42.742
40.175;15;buy;17:19:44.072
40.175;201;buy;17:19:44.297
40.175;26;buy;17:19:44.503
40.175;62;buy;17:19:44.793
40.18;14;buy;17:19:44.800
40.18;28;buy;17:19:45.023
40.18;129;buy;17:19:45.051
40.175;68;sell;17:19:45.123
40.17;3;sell;17:19:45.145
40.17;53;sell;17:19:45.223
40.185;117;buy;17:19:46.032
40.18;8;sell;17:19:46.082
40.19;106;buy;17:19:47.110
40.19;19;buy;17:19:48.588
40.18;116;sell;17:19:50.882
40.175;3;sell;17:19:54.975
40.18;139;buy;17:19:54.979
40.195;126;buy;17:19:55.237
40.2;114;buy;17:19:55.489
40.2;27;buy;17:19:55.519
40.21;2;buy;17:19:55.752
40.215;34;buy;17:19:55.920
40.21;57;sell;17:19:56.282
40.215;10;buy;17:19:56.302
40.215;108;buy;17:19:56.414
40.22;59;buy;17:19:56.534
40.22;90;buy;17:19:56.676
40.21;20;sell;17:19:57.129
40.215;99;sell;17:19:58.381
40.215;92;buy;17:19:58.666
40.215;6;buy;17:20:00.569
40.21;50;sell;17:20:00.756
40.21;50;sell;17:20:02.070
40.195;5;buy;17:20:03.873
40.195;20;buy;17:20:04.825
40.195;27;buy;17:20:06.511
40.18;12;buy;17:20:10.226
40.175;1125;sell;17:20:10.341
40.17;5;buy;17:20:16.579
40.17;10;buy;17:20:17.126
40.17;2000;buy;17:20:17.437
40.18;27;buy;17:20:17.514
40.165;2;sell;17:20:21.637
40.185;10;buy;17:20:23.743
40.19;3;buy;17:20:25.771
40.195;100;buy;17:20:27.771
40.205;27;buy;17:20:28.521
40.205;1000;buy;17:20:31.122
40.215;27;buy;17:20:39.515
40.2;1;sell;17:20:44.794
40.215;473;buy;17:20:45.671
40.23;57;buy;17:20:45.672
40.23;25;buy;17:20:45.677
40.235;24;buy;17:20:45.872
40.23;34;sell;17:20:46.057
40.235;10;buy;17:20:46.318
40.235;1;buy;17:20:47.527
40.235;27;buy;17:20:50.517
40.23;68;sell;17:20:56.236
40.225;95;sell;17:20:56.536
40.22;9;sell;17:20:57.536
40.21;6;buy;17:21:00.312
40.2;50;sell;17:21:00.480
40.205;27;buy;17:21:01.530
40.19;8;buy;17:21:07.571
40.19;1;buy;17:21:07.580
40.19;27;buy;17:21:12.531
40.19;3;buy;17:21:17.890
40.19;2;buy;17:21:22.258
40.19;1;buy;17:21:23.086
40.2;27;buy;17:21:23.526
40.205;27;buy;17:21:34.527
40.215;127;buy;17:21:41.379
40.22;27;buy;17:21:45.547
40.22;6;buy;17:21:45.972
40.22;105;buy;17:21:49.619
40.22;458;buy;17:21:50.463
40.22;26;buy;17:21:56.532
40.22;9;buy;17:21:58.067
40.21;8;sell;17:22:02.136
40.2;11;sell;17:22:04.136
40.2;12;buy;17:22:05.363
40.195;27;buy;17:22:07.547
40.19;43;sell;17:22:10.136
40.185;13;sell;17:22:14.136
40.165;12;buy;17:22:17.683
40.165;27;buy;17:22:18.534
40.18;60;buy;17:22:19.050
40.19;2;buy;17:22:26.493
40.19;27;buy;17:22:29.542
40.2;1;buy;17:22:30.447
40.2;10;buy;17:22:33.302
40.2;27;buy;17:22:40.552
40.195;27;buy;17:22:51.541
40.18;8;sell;17:23:00.836
40.175;1;buy;17:23:02.003
40.17;8;sell;17:23:02.569
40.175;27;buy;17:23:02.572
40.165;10;sell;17:23:05.502
40.15;18;sell;17:23:05.510
40.14;10;sell;17:23:05.761
40.13;192;sell;17:23:06.011
40.13;200;sell;17:23:06.262
40.135;12;sell;17:23:06.512
40.13;192;sell;17:23:07.180
40.13;166;sell;17:23:07.430
40.125;8;buy;17:23:07.929
40.125;300;sell;17:23:10.512
40.13;27;buy;17:23:13.561
40.125;1;buy;17:23:16.306
40.125;10;buy;17:23:16.688
40.125;124;buy;17:23:19.682
40.13;1267;sell;17:23:21.473
40.125;27;buy;17:23:24.550
40.125;8;buy;17:23:24.864
40.125;27;buy;17:23:35.552
40.12;27;buy;17:23:46.567
40.115;550;sell;17:23:52.508
40.12;7;buy;17:23:57.227
40.12;27;buy;17:23:57.563
40.12;15;buy;17:23:58.344
40.12;7;buy;17:23:59.233
40.115;1000;sell;17:24:01.673
40.1;33;buy;17:24:01.831
40.11;1;buy;17:24:04.666
40.105;16;buy;17:24:06.778
40.1;58;sell;17:24:08.282
40.095;27;buy;17:24:08.575
40.095;25;buy;17:24:08.795
40.095;5;buy;17:24:12.589
40.09;141;sell;17:24:15.304
40.08;200;buy;17:24:15.487
40.085;26;buy;17:24:19.569
40.095;27;buy;17:24:30.572
40.09;27;buy;17:24:41.576
40.08;1;sell;17:24:50.751
40.09;27;buy;17:24:52.569
40.12;2;buy;17:24:58.078
40.12;11;buy;17:24:59.156
40.12;5;buy;17:25:00.448
40.115;27;buy;17:25:03.574
40.11;10;sell;17:25:04.357
40.105;15;buy;17:25:07.021
40.11;28;buy;17:25:07.400
40.11;42;sell;17:25:09.714
40.115;12;buy;17:25:11.164
40.11;6;sell;17:25:13.788
40.11;1;buy;17:25:14.036
40.11;27;buy;17:25:14.571
40.11;13;buy;17:25:22.823
40.115;27;buy;17:25:25.573
40.115;2;buy;17:25:26.965
40.12;101;buy;17:25:27.217
40.12;27;buy;17:25:36.590
40.12;10;buy;17:25:43.271
40.115;28;sell;17:25:44.628
40.125;112;buy;17:25:47.571
40.125;27;buy;17:25:47.586
40.125;28;buy;17:25:48.018
40.125;15;buy;17:25:48.672
40.125;15;buy;17:25:49.072
40.125;15;buy;17:25:49.172
40.125;15;buy;17:25:49.272
40.125;15;buy;17:25:49.372
40.125;125;buy;17:25:49.381
40.125;16;buy;17:25:50.072
40.125;16;buy;17:25:50.272
40.125;136;buy;17:25:51.149
40.125;123;buy;17:25:51.406
40.125;448;buy;17:25:51.423
40.125;250;buy;17:25:51.481
40.125;199;buy;17:25:51.521
40.125;20;buy;17:25:51.572
40.125;182;buy;17:25:51.582
40.125;112;buy;17:25:51.657
40.125;21;buy;17:25:51.672
40.125;174;buy;17:25:51.682
40.12;30;sell;17:25:56.507
40.125;27;buy;17:25:58.594
40.125;27;buy;17:26:09.596
40.125;102;buy;17:26:17.019
40.125;27;buy;17:26:20.590
40.125;10;buy;17:26:27.649
40.12;15;buy;17:26:35.441
40.125;7;buy;17:26:38.308
40.125;8;buy;17:26:42.416
40.125;9;buy;17:26:50.132
40.12;1;buy;17:26:58.268
40.115;25;sell;17:27:06.442
40.115;2;buy;17:27:15.718
40.11;5;sell;17:27:44.043
40.11;14;buy;17:28:13.567
40.11;14;buy;17:28:14.497
40.11;1;buy;17:28:15.894
40.11;3;buy;17:28:28.267
40.105;8;sell;17:28:28.513
40.1;171;sell;17:28:33.624
40.1;250;buy;17:28:38.710
40.1;42;buy;17:28:43.292
40.1;14;buy;17:28:43.296
40.1;250;buy;17:28:44.265
40.1;135;buy;17:28:44.275
40.1;138;buy;17:28:44.436
40.11;2;buy;17:28:44.536
40.12;122;buy;17:28:44.642
40.12;200;buy;17:28:44.961
40.115;25;sell;17:28:45.166
40.12;10;buy;17:28:46.003
40.12;6;buy;17:28:51.226
40.12;42;buy;17:28:51.279
40.12;109;buy;17:28:52.300
40.12;5;buy;17:28:57.366
40.12;1;buy;17:28:58.114
40.12;1;buy;17:28:58.169
40.115;80;sell;17:29:03.851
40.12;30;buy;17:29:09.206
40.12;104;buy;17:29:17.240
40.12;1;buy;17:29:18.622
40.11;300;sell;17:29:24.537
40.11;132;sell;17:29:26.419
40.12;126;buy;17:29:33.812
40.12;201;buy;17:29:33.837
40.12;175;buy;17:29:34.066
40.12;171;buy;17:29:34.318
40.12;155;buy;17:29:34.568
40.12;141;buy;17:29:34.819
40.12;209;buy;17:29:34.836
40.12;128;buy;17:29:35.070
40.12;116;buy;17:29:35.320
40.12;3;buy;17:29:36.139
40.12;106;buy;17:29:36.282
40.12;8;buy;17:29:37.931
40.12;2;buy;17:29:38.009
40.12;96;buy;17:29:43.320
40.12;10;buy;17:29:46.214
40.11;300;sell;17:29:55.484
40.11;1763;sell;17:29:59.460
40.075;16;sell;17:30:02.582
40.08;70;buy;17:30:05.999
40.07;13;sell;17:30:08.423
40.065;9;sell;17:30:08.523
40.06;4;sell;17:30:09.243
40.08;1;buy;17:30:12.728
40.06;8;sell;17:30:20.582
40.055;150;sell;17:30:22.112
40.07;1;buy;17:30:22.129
40.045;10;sell;17:30:22.192
40.07;5;buy;17:30:25.643
40.045;299;sell;17:30:34.517
40.04;3;buy;17:30:41.821
40.04;1;buy;17:30:42.590
40.04;8;buy;17:30:42.931
40.04;1;buy;17:30:43.905
40.04;1;buy;17:30:45.658
40.04;165;buy;17:30:45.789
40.04;2;buy;17:30:46.269
40.03;200;sell;17:30:48.192
40.035;34;buy;17:30:48.337
40.035;1;buy;17:30:52.332
40.035;50;buy;17:30:54.845
40.04;1;buy;17:31:00.243
40.03;200;sell;17:31:00.413
40.035;2;buy;17:31:00.721
40.035;8;buy;17:31:01.696
40.04;1;buy;17:31:10.371
40.04;8;buy;17:31:13.283
40.04;1;buy;17:31:13.923
40.04;1;buy;17:31:13.952
40.04;16;buy;17:31:15.472
